user_id,signup_date,plan_type,country,industry,acquisition_channel,signup_date_clean
1661,2024-07-22,free,IN,Manufacturing,referral,2024-07-22
1662,2024-09-17,paid,CA,Tech,google,2024-09-17
1663,2024-04-04,free,IN,Manufacturing,linkedin,2024-04-04
1664,2024-12-28,free,AU,Education,linkedin,2024-12-28
1665,2024-10-09,free,IN,Retail,google,2024-10-09
1666,,paid,CA,Manufacturing,google,
1667,2024-01-27,free,FR,Healthcare,facebook,2024-01-27
1668,2024-11-28,paid,AU,Retail,unknown,2024-11-28
1669,12/27/2024,free,IN,Manufacturing,referral,2024-12-27
1670,2024-05-30,free,GB,Healthcare,linkedin,2024-05-30
1671,2024-05-23,free,GB,Manufacturing,organic,2024-05-23
1672,14-07-2024,free,IN,Manufacturing,facebook,2024-07-14
1673,2024-05-17,paid,FR,Education,facebook,2024-05-17
1674,2024-08-10,free,DE,Education,organic,2024-08-10
1675,04/04/2024,paid,GB,Retail,organic,2024-04-04
1676,2024-05-24,free,IN,Healthcare,organic,2024-05-24
1677,2024-04-06,free,JP,Retail,google,2024-04-06
1678,2024-07-25,free,AU,Tech,linkedin,2024-07-25
1679,2024-07-15,free,GB,Healthcare,unknown,2024-07-15
1680,2024-02-12,free,IN,Manufacturing,google,2024-02-12
1681,2024-02-24,free,JP,Retail,linkedin,2024-02-24
1682,10/15/2024,paid,CA,Manufacturing,google,2024-10-15
1683,2024-05-04,free,FR,Tech,referral,2024-05-04
1684,2024-02-22,paid,IN,Finance,linkedin,2024-02-22
1685,,free,CA,Education,facebook,
1686,2024-06-29,paid,FR,Tech,linkedin,2024-06-29
1687,2024-02-27,free,IN,Education,linkedin,2024-02-27
1688,2024-05-24,free,AU,Education,linkedin,2024-05-24
1689,02/13/2024,free,DE,Retail,referral,2024-02-13
1690,2024-11-03,paid,FR,Manufacturing,google,2024-11-03
1691,06/27/2024,paid,DE,Manufacturing,facebook,2024-06-27
1692,05/15/2024,free,US,Finance,google,2024-05-15
1693,2024-03-17,free,FR,Tech,google,2024-03-17
1694,09/01/2024,paid,FR,Education,organic,2024-09-01
1695,2024-02-16,paid,DE,Finance,referral,2024-02-16
1696,2024-08-05,paid,AU,Healthcare,organic,2024-08-05
1697,30-11-2024,paid,FR,Retail,referral,2024-11-30
1698,2024-09-29,free,JP,Retail,google,2024-09-29
1699,2024-09-26,free,AU,Retail,google,2024-09-26
1700,2024-07-04,free,CA,Healthcare,referral,2024-07-04
1701,09-03-2024,paid,IN,Finance,google,2024-03-09
1702,2024-03-12,paid,AU,Healthcare,google,2024-03-12
1703,2024-04-24,free,FR,Finance,facebook,2024-04-24
1704,22-12-2024,free,US,Manufacturing,organic,2024-12-22
1705,09/01/2024,free,GB,Retail,organic,2024-09-01
1706,2024-02-10,free,US,Manufacturing,organic,2024-02-10
1707,2024-08-01,free,US,Tech,unknown,2024-08-01
1708,2024-06-02,paid,CA,Education,linkedin,2024-06-02
1709,2024-05-26,free,IN,Retail,facebook,2024-05-26
1710,2024-09-14,paid,DE,Tech,organic,2024-09-14
1711,2024-08-20,paid,DE,Tech,organic,2024-08-20
1712,2024-03-21,paid,AU,Healthcare,facebook,2024-03-21
1713,2024-07-24,free,CA,Retail,google,2024-07-24
1714,11/05/2024,paid,JP,Education,organic,2024-11-05
1715,2024-11-24,free,DE,Retail,google,2024-11-24
1716,2024-04-09,paid,AU,Manufacturing,organic,2024-04-09
1717,2024-06-20,free,GB,Finance,referral,2024-06-20
1718,2024-01-06,free,IN,Tech,linkedin,2024-01-06
1719,2024-05-03,free,GB,Education,organic,2024-05-03
1720,2024-09-04,paid,FR,Finance,referral,2024-09-04
1721,24-05-2024,paid,FR,Finance,facebook,2024-05-24
1722,2024-03-07,paid,JP,Education,referral,2024-03-07
1723,09/14/2024,paid,IN,Healthcare,facebook,2024-09-14
1724,2024-01-20,paid,CA,Healthcare,organic,2024-01-20
1725,17-02-2024,free,FR,Tech,facebook,2024-02-17
1726,23-03-2024,paid,US,Education,referral,2024-03-23
1727,2024-06-22,paid,US,Manufacturing,linkedin,2024-06-22
1728,2024-12-15,free,US,Finance,google,2024-12-15
1729,2024-09-11,free,JP,Finance,google,2024-09-11
1730,2024-06-07,free,CA,Finance,linkedin,2024-06-07
1731,2024-06-09,free,US,Healthcare,google,2024-06-09
1732,2024-06-29,paid,GB,Education,unknown,2024-06-29
1733,2024-05-11,free,AU,Education,unknown,2024-05-11
1734,2024-09-06,paid,DE,Healthcare,organic,2024-09-06
1735,2024-12-14,paid,US,Education,organic,2024-12-14
1736,2024-07-30,free,US,Tech,referral,2024-07-30
1737,2024-01-30,free,JP,Tech,referral,2024-01-30
1738,2024-05-28,free,CA,Retail,facebook,2024-05-28
1739,2024-08-24,paid,CA,Retail,referral,2024-08-24
1740,2024-08-26,free,AU,Manufacturing,organic,2024-08-26
1741,2024-04-12,paid,AU,Retail,referral,2024-04-12
1742,2024-12-25,paid,FR,Education,google,2024-12-25
1743,2024-08-28,free,CA,Education,facebook,2024-08-28
1744,01-02-2024,paid,GB,Manufacturing,facebook,2024-02-01
1745,04/18/2024,paid,DE,Tech,organic,2024-04-18
1746,2024-03-31,paid,CA,Tech,referral,2024-03-31
1747,2024-12-30,free,IN,Retail,google,2024-12-30
1748,04/04/2024,paid,FR,Tech,referral,2024-04-04
1749,2024-06-01,paid,US,Education,linkedin,2024-06-01
1750,2024-12-18,paid,DE,Retail,referral,2024-12-18
1751,2024-10-19,free,CA,Retail,organic,2024-10-19
1752,2024-11-01,free,IN,Finance,referral,2024-11-01
1753,2024-06-11,free,DE,Retail,facebook,2024-06-11
1754,2024-02-28,paid,GB,Education,google,2024-02-28
1755,18-08-2024,paid,FR,Healthcare,organic,2024-08-18
1756,2024-02-19,free,DE,Healthcare,linkedin,2024-02-19
1757,2024-03-26,free,DE,Finance,google,2024-03-26
1758,22-10-2024,paid,US,Education,google,2024-10-22
1759,2024-06-06,paid,FR,Education,facebook,2024-06-06
1760,2024-07-30,paid,CA,Manufacturing,facebook,2024-07-30
1761,2024-06-20,paid,IN,Education,facebook,2024-06-20
1762,2024-10-31,paid,CA,Finance,organic,2024-10-31
1763,2024-08-11,free,DE,Education,referral,2024-08-11
1764,2024-02-23,free,IN,Healthcare,google,2024-02-23
1765,2024-02-23,free,JP,Retail,referral,2024-02-23
1766,10/24/2024,paid,FR,Tech,referral,2024-10-24
1767,2024-08-20,paid,IN,Retail,facebook,2024-08-20
1768,2024-08-25,paid,US,Finance,referral,2024-08-25
1769,2024-04-24,paid,DE,Finance,google,2024-04-24
1770,2024-07-31,free,US,Finance,google,2024-07-31
1771,2024-01-17,paid,IN,Retail,linkedin,2024-01-17
1772,2024-11-03,paid,AU,Retail,organic,2024-11-03
1773,2024-07-19,free,CA,Education,referral,2024-07-19
1774,2024-11-21,paid,CA,Manufacturing,organic,2024-11-21
1775,2024-08-11,free,IN,Healthcare,organic,2024-08-11
1776,2024-10-22,paid,IN,Manufacturing,organic,2024-10-22
1777,2024-06-14,paid,CA,Education,organic,2024-06-14
1778,2024-10-30,free,AU,Tech,google,2024-10-30
1779,07-03-2024,paid,IN,Retail,referral,2024-03-07
1780,2024-04-23,free,DE,Healthcare,linkedin,2024-04-23
1781,2024-07-12,paid,US,Education,organic,2024-07-12
1782,2024-11-17,free,AU,Finance,linkedin,2024-11-17
1783,2024-11-01,paid,JP,Manufacturing,google,2024-11-01
1784,09/10/2024,free,DE,Education,google,2024-09-10
1785,2024-01-12,free,AU,Healthcare,facebook,2024-01-12
1786,07/11/2024,paid,FR,Retail,organic,2024-07-11
1787,06-01-2024,free,AU,Retail,facebook,2024-01-06
1788,2024-06-26,free,IN,Finance,linkedin,2024-06-26
1789,10-05-2024,free,GB,Manufacturing,referral,2024-05-10
1790,,free,FR,Retail,facebook,
1791,02/28/2024,free,IN,Healthcare,google,2024-02-28
1792,20-12-2024,paid,JP,Manufacturing,organic,2024-12-20
1793,2024-06-27,paid,AU,Manufacturing,linkedin,2024-06-27
1794,2024-08-11,free,US,Tech,google,2024-08-11
1795,12/17/2024,paid,CA,Finance,referral,2024-12-17
1796,2024-10-27,paid,GB,Retail,organic,2024-10-27
1797,2024-08-04,paid,JP,Tech,referral,2024-08-04
1798,2024-07-15,paid,US,Education,referral,2024-07-15
1799,2024-08-18,paid,FR,Finance,organic,2024-08-18
1800,11/05/2024,paid,US,Healthcare,organic,2024-11-05
1801,,paid,DE,Tech,referral,
1802,2024-07-02,paid,JP,Finance,linkedin,2024-07-02
1803,2024-06-09,free,US,Retail,organic,2024-06-09
1804,2024-08-26,free,IN,Finance,google,2024-08-26
1805,2024-05-25,free,CA,Education,facebook,2024-05-25
1806,07-11-2024,free,IN,Retail,linkedin,2024-11-07
1807,2024-08-03,paid,JP,Education,organic,2024-08-03
1808,2024-09-09,paid,AU,Tech,organic,2024-09-09
1809,2024-03-28,free,US,Tech,unknown,2024-03-28
1810,,free,JP,Manufacturing,linkedin,
1811,21-10-2024,paid,US,Education,facebook,2024-10-21
1812,2024-07-25,free,DE,Tech,referral,2024-07-25
1813,2024-02-05,paid,AU,Retail,google,2024-02-05
1814,2024-06-11,paid,US,Tech,organic,2024-06-11
1815,2024-07-20,paid,CA,Finance,facebook,2024-07-20
1816,03/03/2024,free,IN,Healthcare,google,2024-03-03
1817,2024-01-06,paid,FR,Healthcare,unknown,2024-01-06
1818,2024-04-07,free,FR,Tech,linkedin,2024-04-07
1819,05/12/2024,free,CA,Manufacturing,organic,2024-05-12
1820,2024-06-17,paid,FR,Education,referral,2024-06-17
1821,2024-03-11,paid,GB,Retail,linkedin,2024-03-11
1822,2024-07-30,free,IN,Tech,organic,2024-07-30
1823,07-09-2024,paid,US,Finance,facebook,2024-09-07
1824,2024-05-31,free,GB,Healthcare,google,2024-05-31
1825,2024-04-15,paid,DE,Finance,google,2024-04-15
1826,2024-12-09,free,US,Retail,organic,2024-12-09
1827,04/16/2024,paid,JP,Education,linkedin,2024-04-16
1828,2024-12-01,free,FR,Education,referral,2024-12-01
1829,16-07-2024,free,AU,Retail,facebook,2024-07-16
1830,2024-05-22,free,US,Retail,organic,2024-05-22
1831,2024-02-24,paid,DE,Retail,facebook,2024-02-24
1832,2024-08-31,paid,AU,Education,google,2024-08-31
1833,2024-02-13,paid,CA,Manufacturing,referral,2024-02-13
1834,2024-06-19,free,IN,Education,facebook,2024-06-19
1835,2024-08-04,free,AU,Healthcare,organic,2024-08-04
1836,2024-11-07,free,AU,Tech,referral,2024-11-07
1837,2024-02-26,free,DE,Healthcare,linkedin,2024-02-26
1838,2024-02-03,paid,GB,Tech,organic,2024-02-03
1839,2024-04-22,paid,CA,Retail,facebook,2024-04-22
1840,2024-04-14,paid,US,Education,referral,2024-04-14
1841,,paid,US,Healthcare,organic,
1842,2024-12-18,free,JP,Finance,referral,2024-12-18
1843,2024-08-21,free,US,Tech,referral,2024-08-21
1844,2024-06-20,free,GB,Healthcare,referral,2024-06-20
1845,2024-01-05,free,JP,Tech,facebook,2024-01-05
1846,2024-08-29,paid,IN,Retail,organic,2024-08-29
1847,2024-03-26,free,IN,Retail,google,2024-03-26
1848,2024-06-20,paid,FR,Retail,google,2024-06-20
1849,2024-07-05,paid,US,Retail,unknown,2024-07-05
1850,2024-09-22,paid,GB,Education,facebook,2024-09-22
1851,2024-09-22,paid,IN,Finance,facebook,2024-09-22
1852,2024-03-13,paid,JP,Retail,referral,2024-03-13
1853,2024-02-15,free,FR,Education,organic,2024-02-15
1854,2024-12-13,free,CA,Education,organic,2024-12-13
1855,06/27/2024,paid,IN,Manufacturing,unknown,2024-06-27
1856,2024-01-22,free,US,Manufacturing,linkedin,2024-01-22
1857,17-10-2024,paid,CA,Finance,unknown,2024-10-17
1858,12-09-2024,free,JP,Tech,linkedin,2024-09-12
1859,2024-11-15,paid,DE,Manufacturing,google,2024-11-15
1860,2024-05-30,paid,AU,Retail,linkedin,2024-05-30
1861,2024-09-07,free,CA,Healthcare,linkedin,2024-09-07
1862,06/28/2024,free,AU,Tech,google,2024-06-28
1863,14-03-2024,free,GB,Healthcare,google,2024-03-14
1864,30-08-2024,paid,JP,Finance,linkedin,2024-08-30
1865,02/20/2024,paid,AU,Education,organic,2024-02-20
1866,12/13/2024,free,IN,Healthcare,linkedin,2024-12-13
1867,2024-05-08,paid,CA,Retail,referral,2024-05-08
1868,17-10-2024,free,GB,Education,referral,2024-10-17
1869,2024-08-11,paid,DE,Retail,referral,2024-08-11
1870,2024-12-30,paid,DE,Education,facebook,2024-12-30
1871,2024-08-24,paid,AU,Retail,referral,2024-08-24
1872,10-11-2024,paid,AU,Education,organic,2024-11-10
1873,10/16/2024,paid,JP,Retail,facebook,2024-10-16
1874,2024-01-04,paid,AU,Manufacturing,facebook,2024-01-04
1875,05/18/2024,paid,DE,Education,referral,2024-05-18
1876,2024-05-28,free,GB,Healthcare,linkedin,2024-05-28
1877,2024-12-11,free,GB,Healthcare,google,2024-12-11
1878,2024-09-10,free,AU,Finance,linkedin,2024-09-10
1879,01/04/2024,free,CA,Tech,linkedin,2024-01-04
1880,2024-03-19,free,DE,Manufacturing,facebook,2024-03-19
1881,2024-08-30,paid,DE,Healthcare,facebook,2024-08-30
1882,2024-06-02,free,FR,Healthcare,facebook,2024-06-02
1883,2024-11-09,free,GB,Manufacturing,organic,2024-11-09
1884,2024-01-12,free,CA,Retail,organic,2024-01-12
1885,2024-12-24,paid,DE,Education,google,2024-12-24
1886,2024-10-28,paid,CA,Education,facebook,2024-10-28
1887,2024-02-24,free,FR,Education,referral,2024-02-24
1888,2024-03-02,free,GB,Manufacturing,facebook,2024-03-02
1889,2024-11-26,paid,DE,Tech,organic,2024-11-26
1890,30-06-2024,paid,IN,Manufacturing,facebook,2024-06-30
1891,,free,IN,Manufacturing,organic,
1892,2024-09-25,free,IN,Finance,facebook,2024-09-25
1893,2024-10-15,free,US,Finance,referral,2024-10-15
1894,2024-12-03,paid,DE,Manufacturing,unknown,2024-12-03
1895,2024-11-06,paid,IN,Retail,google,2024-11-06
1896,28-10-2024,paid,US,Retail,referral,2024-10-28
1897,,free,FR,Healthcare,organic,
1898,2024-02-24,paid,GB,Tech,linkedin,2024-02-24
1899,2024-05-01,paid,AU,Manufacturing,referral,2024-05-01
1900,2024-02-01,free,CA,Finance,facebook,2024-02-01
1901,2024-11-06,free,AU,Healthcare,google,2024-11-06
1902,2024-08-18,free,JP,Healthcare,facebook,2024-08-18
1903,2024-08-12,free,DE,Finance,facebook,2024-08-12
1904,2024-04-08,free,CA,Manufacturing,referral,2024-04-08
1905,,free,CA,Manufacturing,google,
1906,2024-10-17,free,FR,Finance,linkedin,2024-10-17
1907,2024-11-24,free,AU,Finance,facebook,2024-11-24
1908,2024-09-13,free,FR,Healthcare,google,2024-09-13
1909,2024-11-16,free,US,Retail,linkedin,2024-11-16
1910,2024-06-01,free,DE,Education,facebook,2024-06-01
1911,2024-01-12,paid,GB,Healthcare,google,2024-01-12
1912,02/04/2024,paid,DE,Tech,referral,2024-02-04
1913,05/03/2024,paid,CA,Finance,facebook,2024-05-03
1914,2024-10-06,paid,US,Finance,facebook,2024-10-06
1915,2024-01-17,paid,IN,Manufacturing,google,2024-01-17
1916,10/07/2024,free,US,Manufacturing,facebook,2024-10-07
1917,15-10-2024,free,IN,Healthcare,linkedin,2024-10-15
1918,2024-08-01,free,IN,Education,unknown,2024-08-01
1919,2024-03-07,free,DE,Manufacturing,facebook,2024-03-07
1920,2024-11-28,free,JP,Finance,organic,2024-11-28
1921,2024-01-14,paid,JP,Manufacturing,linkedin,2024-01-14
1922,2024-01-10,paid,US,Finance,google,2024-01-10
1923,2024-12-25,paid,IN,Retail,linkedin,2024-12-25
1924,2024-07-07,free,GB,Tech,organic,2024-07-07
1925,2024-10-28,free,DE,Education,organic,2024-10-28
1926,05/07/2024,free,IN,Education,facebook,2024-05-07
1927,2024-01-23,free,CA,Healthcare,facebook,2024-01-23
1928,2024-07-22,free,IN,Healthcare,referral,2024-07-22
1929,2024-10-05,paid,IN,Tech,linkedin,2024-10-05
1930,03-06-2024,paid,US,Retail,referral,2024-06-03
1931,2024-05-16,free,AU,Education,organic,2024-05-16
1932,2024-07-29,paid,DE,Finance,facebook,2024-07-29
1933,03/11/2024,paid,US,Education,facebook,2024-03-11
1934,2024-03-03,free,GB,Education,facebook,2024-03-03
1935,2024-12-23,free,CA,Education,google,2024-12-23
1936,2024-01-18,paid,IN,Retail,unknown,2024-01-18
1937,,paid,US,Finance,organic,
1938,,paid,AU,Tech,facebook,
1939,2024-07-13,free,FR,Healthcare,unknown,2024-07-13
1940,2024-10-04,paid,JP,Education,organic,2024-10-04
1941,2024-10-29,paid,DE,Education,facebook,2024-10-29
1942,01/30/2024,paid,GB,Retail,unknown,2024-01-30
1943,2024-10-20,paid,CA,Finance,linkedin,2024-10-20
1944,2024-08-27,free,GB,Tech,organic,2024-08-27
1945,15-12-2024,free,IN,Finance,referral,2024-12-15
1946,2024-10-19,paid,US,Retail,google,2024-10-19
1947,11/30/2024,free,FR,Finance,referral,2024-11-30
1948,06/13/2024,paid,DE,Education,organic,2024-06-13
1949,,free,US,Tech,facebook,
1950,,free,IN,Tech,organic,
1951,,paid,JP,Manufacturing,unknown,
1952,2024-02-02,paid,AU,Manufacturing,google,2024-02-02
1953,2024-03-06,free,IN,Healthcare,organic,2024-03-06
1954,2024-01-20,paid,GB,Finance,facebook,2024-01-20
1955,2024-10-10,paid,IN,Tech,referral,2024-10-10
1956,,paid,US,Tech,linkedin,
1957,2024-11-03,paid,JP,Finance,referral,2024-11-03
1958,2024-05-01,paid,CA,Finance,facebook,2024-05-01
1959,2024-05-24,paid,FR,Tech,facebook,2024-05-24
1960,2024-11-29,paid,GB,Manufacturing,google,2024-11-29
1961,,paid,IN,Retail,organic,
1962,2024-01-14,paid,FR,Education,organic,2024-01-14
1963,2024-09-17,free,IN,Manufacturing,referral,2024-09-17
1964,2024-01-17,free,AU,Finance,linkedin,2024-01-17
1965,2024-04-24,paid,CA,Manufacturing,linkedin,2024-04-24
1966,2024-09-27,paid,JP,Tech,google,2024-09-27
1967,2024-10-21,free,US,Retail,facebook,2024-10-21
1968,2024-06-10,free,US,Manufacturing,google,2024-06-10
1969,2024-07-28,free,GB,Manufacturing,organic,2024-07-28
1970,2024-11-05,free,US,Manufacturing,facebook,2024-11-05
1971,05-03-2024,paid,AU,Tech,google,2024-03-05
1972,2024-03-11,paid,CA,Education,referral,2024-03-11
1973,2024-07-28,paid,DE,Finance,organic,2024-07-28
1974,04/11/2024,free,IN,Healthcare,linkedin,2024-04-11
1975,2024-05-14,paid,DE,Retail,google,2024-05-14
1976,01/18/2024,free,CA,Tech,unknown,2024-01-18
1977,28-09-2024,paid,GB,Finance,organic,2024-09-28
1978,2024-10-12,paid,JP,Education,organic,2024-10-12
1979,2024-11-11,free,JP,Tech,linkedin,2024-11-11
1980,17-08-2024,paid,JP,Tech,linkedin,2024-08-17
1981,2024-12-24,free,IN,Tech,linkedin,2024-12-24
1982,2024-10-30,paid,GB,Retail,google,2024-10-30
1983,2024-03-31,free,FR,Healthcare,linkedin,2024-03-31
1984,2024-06-23,paid,DE,Tech,referral,2024-06-23
1985,2024-06-12,free,IN,Manufacturing,organic,2024-06-12
1986,2024-04-17,paid,FR,Finance,linkedin,2024-04-17
1987,2024-03-25,paid,AU,Retail,organic,2024-03-25
1988,27-05-2024,free,IN,Manufacturing,facebook,2024-05-27
1989,2024-03-13,free,FR,Tech,facebook,2024-03-13
1990,21-01-2024,free,US,Healthcare,linkedin,2024-01-21
1991,2024-01-14,paid,GB,Education,organic,2024-01-14
1992,03/05/2024,free,IN,Retail,facebook,2024-03-05
1993,2024-03-02,paid,AU,Education,linkedin,2024-03-02
1994,2024-05-22,paid,CA,Finance,organic,2024-05-22
1995,2024-04-23,paid,FR,Education,linkedin,2024-04-23
1996,2024-09-19,paid,CA,Finance,organic,2024-09-19
1997,2024-12-27,free,CA,Healthcare,facebook,2024-12-27
1998,2024-05-05,free,DE,Manufacturing,linkedin,2024-05-05
1999,2024-08-28,paid,AU,Tech,facebook,2024-08-28
2000,11/21/2024,free,AU,Manufacturing,unknown,2024-11-21
2001,2024-09-08,free,US,Education,linkedin,2024-09-08
2002,2024-05-14,free,AU,Healthcare,google,2024-05-14
2003,2024-09-28,paid,JP,Finance,facebook,2024-09-28
2004,2024-12-08,paid,IN,Manufacturing,facebook,2024-12-08
2005,2024-09-03,paid,FR,Education,referral,2024-09-03
2006,2024-06-15,free,US,Finance,facebook,2024-06-15
2007,2024-12-04,free,AU,Healthcare,organic,2024-12-04
2008,2024-09-07,free,JP,Retail,linkedin,2024-09-07
2009,04/20/2024,free,CA,Tech,google,2024-04-20
2010,2024-05-13,paid,US,Finance,organic,2024-05-13
2011,2024-01-28,paid,CA,Tech,organic,2024-01-28
2012,2024-06-06,free,JP,Retail,organic,2024-06-06
2013,2024-11-16,paid,GB,Manufacturing,organic,2024-11-16
2014,11-01-2024,paid,JP,Retail,google,2024-01-11
2015,19-06-2024,free,DE,Finance,referral,2024-06-19
2016,,free,CA,Retail,facebook,
2017,07/21/2024,free,FR,Manufacturing,unknown,2024-07-21
2018,2024-04-20,free,DE,Tech,organic,2024-04-20
2019,2024-09-26,paid,JP,Tech,facebook,2024-09-26
2020,2024-06-03,free,CA,Finance,facebook,2024-06-03
2021,03/04/2024,paid,US,Tech,organic,2024-03-04
2022,05/18/2024,paid,FR,Finance,referral,2024-05-18
2024,2024-07-19,paid,FR,Education,linkedin,2024-07-19
2025,2024-01-12,free,JP,Tech,facebook,2024-01-12
2026,2024-10-22,free,AU,Finance,organic,2024-10-22
2027,2024-10-14,free,JP,Finance,google,2024-10-14
2028,,paid,DE,Healthcare,facebook,
2029,2024-12-31,free,JP,Education,referral,2024-12-31
2030,2024-08-16,paid,CA,Tech,linkedin,2024-08-16
2031,18-11-2024,free,CA,Education,linkedin,2024-11-18
2032,2024-09-07,paid,IN,Manufacturing,google,2024-09-07
2033,2024-09-24,free,DE,Finance,google,2024-09-24
2034,2024-05-09,free,FR,Tech,facebook,2024-05-09
2035,2024-10-16,paid,US,Education,organic,2024-10-16
2036,2024-10-14,paid,IN,Retail,referral,2024-10-14
2037,2024-08-24,free,US,Manufacturing,linkedin,2024-08-24
2038,2024-02-09,free,DE,Retail,google,2024-02-09
2039,2024-03-26,free,IN,Education,referral,2024-03-26
2040,2024-09-10,paid,US,Manufacturing,organic,2024-09-10
2041,2024-10-07,free,GB,Retail,linkedin,2024-10-07
2042,2024-05-30,paid,FR,Finance,linkedin,2024-05-30
2043,2024-07-09,paid,IN,Tech,organic,2024-07-09
2044,10-11-2024,paid,CA,Finance,linkedin,2024-11-10
2045,18-06-2024,free,AU,Education,organic,2024-06-18
2046,2024-08-30,free,FR,Tech,linkedin,2024-08-30
2047,2024-01-03,free,GB,Retail,facebook,2024-01-03
2048,2024-02-18,free,FR,Finance,organic,2024-02-18
2049,10/13/2024,free,AU,Tech,referral,2024-10-13
2050,2024-08-06,paid,FR,Healthcare,facebook,2024-08-06
2051,2024-11-24,free,CA,Healthcare,referral,2024-11-24
2052,2024-05-23,free,IN,Education,linkedin,2024-05-23
2053,2024-07-15,paid,CA,Manufacturing,referral,2024-07-15
2054,08-12-2024,free,US,Retail,facebook,2024-12-08
2055,16-02-2024,free,IN,Manufacturing,organic,2024-02-16
2056,2024-01-01,free,FR,Healthcare,google,2024-01-01
2057,2024-08-13,paid,IN,Education,referral,2024-08-13
2058,2024-05-03,paid,GB,Manufacturing,google,2024-05-03
2059,06/08/2024,free,FR,Finance,referral,2024-06-08
2060,26-03-2024,free,JP,Education,unknown,2024-03-26
2061,2024-09-07,free,IN,Healthcare,referral,2024-09-07
2062,2024-11-29,paid,FR,Healthcare,organic,2024-11-29
2063,2024-06-26,free,GB,Manufacturing,linkedin,2024-06-26
2064,2024-01-06,free,JP,Manufacturing,facebook,2024-01-06
2065,2024-06-17,paid,US,Tech,unknown,2024-06-17
2066,2024-11-06,paid,AU,Manufacturing,facebook,2024-11-06
2067,,paid,IN,Education,facebook,
2068,10/19/2024,paid,GB,Tech,linkedin,2024-10-19
2069,2024-09-08,free,IN,Finance,unknown,2024-09-08
2070,11/09/2024,free,IN,Finance,google,2024-11-09
