user_id,plan_start_date,plan_end_date,churned,mrr,plan_start_clean,plan_end_clean
1582,2024-01-04,2024-08-01,N,59,2024-01-04,2024-08-01
1583,2024-01-30,,N,99,2024-01-30,
1584,2024-01-11,10/02/2025,Y,0,2024-01-11,2025-10-02
1585,2024-01-17,,N,0,2024-01-17,
1586,2024-01-18,05/17/2024,Y,0,2024-01-18,2024-05-17
1587,2024-01-09,2025-08-31,N,0,2024-01-09,2025-08-31
1588,2024-01-22,,N,0,2024-01-22,
1589,2024-01-07,01/01/2025,Y,0,2024-01-07,2025-01-01
1590,2024-01-11,04/10/2024,Y,0,2024-01-11,2024-04-10
1591,2024-01-12,,N,0,2024-01-12,
1592,2024-01-06,05/05/2024,Y,59,2024-01-06,2024-05-05
1593,2024-01-07,06/30/2025,N,79,2024-01-07,2025-06-30
1594,2024-01-12,,N,0,2024-01-12,
1595,2024-01-23,2024-07-21,N,0,2024-01-23,2024-07-21
1596,2024-01-30,,Y,59,2024-01-30,
1597,,,Y,79,,
1598,2024-01-30,01/19/2026,Y,0,2024-01-30,2026-01-19
1599,2024-01-28,04/27/2024,N,0,2024-01-28,2024-04-27
1600,2024-01-07,04/01/2025,Y,0,2024-01-07,2025-04-01
1601,2024-01-02,,N,0,2024-01-02,
1602,2024-01-05,,Y,59,2024-01-05,
1603,2024-01-03,,N,79,2024-01-03,
1604,2024-01-26,08/23/2024,N,0,2024-01-26,2024-08-23
1605,2024-01-23,10/19/2024,N,29,2024-01-23,2024-10-19
1606,2024-01-21,01/10/2026,Y,29,2024-01-21,2026-01-10
1607,2024-01-19,,Y,79,2024-01-19,
1608,2024-01-16,08/08/2025,Y,59,2024-01-16,2025-08-08
1609,2024-01-25,2025-03-20,N,0,2024-01-25,2025-03-20
1610,2024-01-26,2026-01-15,Y,59,2024-01-26,2026-01-15
1611,2024-01-25,,Y,0,2024-01-25,
1612,2024-01-05,10/31/2024,N,59,2024-01-05,2024-10-31
1613,,04/25/2025,N,59,,2025-04-25
1614,2024-01-07,09/28/2025,N,0,2024-01-07,2025-09-28
1615,2024-01-08,,N,79,2024-01-08,
1616,2024-01-23,06/16/2025,Y,0,2024-01-23,2025-06-16
1617,,2024-09-27,N,0,,2024-09-27
1618,2024-01-30,08/27/2024,N,0,2024-01-30,2024-08-27
1619,2024-01-13,2025-02-06,Y,0,2024-01-13,2025-02-06
1620,2024-01-24,01/18/2025,N,0,2024-01-24,2025-01-18
1621,2024-01-23,06/16/2025,N,39,2024-01-23,2025-06-16
1622,2024-01-08,,N,0,2024-01-08,
1623,2024-01-06,09/02/2024,N,39,2024-01-06,2024-09-02
1624,2024-01-04,,Y,99,2024-01-04,
1625,2024-01-10,2024-12-05,N,29,2024-01-10,2024-12-05
1626,2024-01-08,,Y,59,2024-01-08,
1627,2024-01-05,08/27/2025,Y,29,2024-01-05,2025-08-27
1628,2024-01-12,11/02/2025,Y,0,2024-01-12,2025-11-02
1629,2024-01-31,,Y,0,2024-01-31,
1630,2024-01-19,2025-08-11,Y,59,2024-01-19,2025-08-11
1631,2024-01-21,,N,39,2024-01-21,
1632,2024-01-13,,N,0,2024-01-13,
1633,,12/26/2024,N,0,,2024-12-26
1634,2024-01-22,2024-08-19,N,0,2024-01-22,2024-08-19
1635,2024-01-07,04/01/2025,Y,149,2024-01-07,2025-04-01
1636,2024-01-12,,Y,49,2024-01-12,
1637,2024-01-30,,Y,0,2024-01-30,
1638,2024-01-26,2024-04-25,Y,0,2024-01-26,2024-04-25
1639,2024-01-08,,N,99,2024-01-08,
1640,2024-01-21,,N,0,2024-01-21,
1641,2024-01-19,10/10/2025,N,79,2024-01-19,2025-10-10
1642,2024-01-07,,N,0,2024-01-07,
1643,2024-01-11,10/02/2025,N,0,2024-01-11,2025-10-02
1644,2024-01-25,2025-01-19,Y,0,2024-01-25,2025-01-19
1645,2024-01-19,2025-05-13,Y,0,2024-01-19,2025-05-13
1646,2024-01-08,11/03/2024,Y,0,2024-01-08,2024-11-03
1647,2024-01-21,,Y,149,2024-01-21,
1648,2024-01-27,,Y,0,2024-01-27,
1649,2024-01-13,2024-04-12,N,39,2024-01-13,2024-04-12
1650,2024-01-26,11/16/2025,Y,0,2024-01-26,2025-11-16
1651,2024-01-14,2024-06-12,Y,0,2024-01-14,2024-06-12
1652,2024-01-03,,Y,149,2024-01-03,
1653,2024-01-30,12/20/2025,N,59,2024-01-30,2025-12-20
1654,2024-01-24,,Y,0,2024-01-24,
1655,2024-01-21,,Y,59,2024-01-21,
1656,2024-01-13,,Y,59,2024-01-13,
1657,2024-01-20,11/15/2024,Y,59,2024-01-20,2024-11-15
1658,2024-01-01,02/24/2025,N,39,2024-01-01,2025-02-24
1659,2024-01-02,05/31/2024,N,0,2024-01-02,2024-05-31
1660,2024-01-18,2024-05-17,Y,0,2024-01-18,2024-05-17
1661,2024-01-13,08/10/2024,Y,0,2024-01-13,2024-08-10
1662,2024-01-13,,Y,79,2024-01-13,
1663,2024-01-21,,N,0,2024-01-21,
1664,2024-01-02,,Y,0,2024-01-02,
1665,2024-01-26,2024-04-25,N,0,2024-01-26,2024-04-25
1666,2024-01-13,2024-04-12,Y,79,2024-01-13,2024-04-12
1667,2024-01-24,,N,0,2024-01-24,
1668,2024-01-26,11/21/2024,N,39,2024-01-26,2024-11-21
1669,2024-01-12,,N,0,2024-01-12,
1670,2024-01-09,07/07/2024,Y,0,2024-01-09,2024-07-07
1671,2024-01-26,,Y,0,2024-01-26,
1672,2024-01-21,,Y,0,2024-01-21,
1673,2024-01-27,2025-02-20,Y,149,2024-01-27,2025-02-20
1674,2024-01-12,,N,0,2024-01-12,
1675,2024-01-21,2025-11-11,N,29,2024-01-21,2025-11-11
1676,2024-01-01,09/27/2024,N,0,2024-01-01,2024-09-27
1677,2024-01-13,11/08/2024,Y,0,2024-01-13,2024-11-08
1678,2024-01-17,,N,0,2024-01-17,
1679,2024-01-10,,Y,0,2024-01-10,
1680,2024-01-09,,Y,0,2024-01-09,
1681,2024-01-01,,Y,0,2024-01-01,
1682,2024-01-05,,N,59,2024-01-05,
1684,,,N,29,,
1685,2024-01-29,01/18/2026,Y,0,2024-01-29,2026-01-18
1686,2024-01-18,,N,149,2024-01-18,
1687,,06/29/2024,N,0,,2024-06-29
1688,2024-01-31,07/29/2024,Y,0,2024-01-31,2024-07-29
1689,2024-01-10,2024-09-06,N,0,2024-01-10,2024-09-06
1690,2024-01-12,07/05/2025,Y,99,2024-01-12,2025-07-05
1691,2024-01-16,,Y,39,2024-01-16,
1692,2024-01-12,2025-03-07,N,0,2024-01-12,2025-03-07
1693,2024-01-16,,Y,0,2024-01-16,
1694,2024-01-07,2024-09-03,N,59,2024-01-07,2024-09-03
1695,2024-01-23,01/17/2025,Y,99,2024-01-23,2025-01-17
1696,2024-01-05,09/26/2025,N,79,2024-01-05,2025-09-26
1697,,2024-03-31,N,49,,2024-03-31
1698,2024-01-05,2025-01-29,N,0,2024-01-05,2025-01-29
1699,2024-01-01,03/31/2024,N,0,2024-01-01,2024-03-31
1700,2024-01-22,2024-11-17,Y,0,2024-01-22,2024-11-17
1701,2024-01-12,01/06/2025,Y,149,2024-01-12,2025-01-06
1702,2024-01-19,08/16/2024,Y,59,2024-01-19,2024-08-16
1703,2024-01-14,,Y,0,2024-01-14,
1704,,08/28/2024,Y,0,,2024-08-28
1705,2024-01-06,2025-12-26,Y,0,2024-01-06,2025-12-26
1706,2024-01-07,2024-05-06,N,49,2024-01-07,2024-05-06
1707,2024-01-29,11/24/2024,N,0,2024-01-29,2024-11-24
1708,2024-01-21,,N,49,2024-01-21,
1709,2024-01-12,06/05/2025,N,0,2024-01-12,2025-06-05
1710,2024-01-23,,Y,59,2024-01-23,
1711,2024-01-16,05/15/2024,N,39,2024-01-16,2024-05-15
1712,2024-01-16,12/06/2025,N,149,2024-01-16,2025-12-06
1713,2024-01-31,,N,0,2024-01-31,
1714,2024-01-31,,Y,39,2024-01-31,
1715,2024-01-09,,N,0,2024-01-09,
1716,,06/29/2024,Y,39,,2024-06-29
1717,2024-01-04,2024-09-30,N,0,2024-01-04,2024-09-30
1718,2024-01-12,2025-08-04,Y,0,2024-01-12,2025-08-04
1719,2024-01-28,2025-12-18,N,0,2024-01-28,2025-12-18
1720,2024-01-12,,N,99,2024-01-12,
1721,2024-01-22,01/16/2025,N,49,2024-01-22,2025-01-16
1722,2024-01-21,,N,59,2024-01-21,
1723,2024-01-30,2024-04-29,N,29,2024-01-30,2024-04-29
1724,2024-01-25,,Y,49,2024-01-25,
1725,2024-01-24,12/19/2024,N,0,2024-01-24,2024-12-19
1726,2024-01-18,,N,79,2024-01-18,
1727,2024-01-16,12/06/2025,Y,79,2024-01-16,2025-12-06
1728,2024-01-08,09/04/2024,N,0,2024-01-08,2024-09-04
1729,2024-01-02,2025-12-22,N,0,2024-01-02,2025-12-22
1730,2024-01-06,09/02/2024,Y,0,2024-01-06,2024-09-02
1731,2024-01-31,2024-05-30,Y,0,2024-01-31,2024-05-30
1732,2024-01-10,12/05/2024,Y,59,2024-01-10,2024-12-05
1733,2024-01-14,,N,0,2024-01-14,
1734,2024-01-16,,N,29,2024-01-16,
1735,2024-01-13,09/09/2024,Y,99,2024-01-13,2024-09-09
1736,,10/27/2024,N,0,,2024-10-27
1737,2024-01-30,05/29/2024,N,0,2024-01-30,2024-05-29
1738,2024-01-21,07/19/2024,N,0,2024-01-21,2024-07-19
1739,2024-01-19,,N,59,2024-01-19,
1740,2024-01-29,09/20/2025,N,0,2024-01-29,2025-09-20
1741,2024-01-16,10/07/2025,Y,59,2024-01-16,2025-10-07
1742,2024-01-23,2025-08-15,Y,29,2024-01-23,2025-08-15
1743,2024-01-15,2024-05-14,Y,0,2024-01-15,2024-05-14
1744,2024-01-03,2025-05-27,N,79,2024-01-03,2025-05-27
1745,2024-01-30,,N,49,2024-01-30,
1746,2024-01-14,2025-10-05,Y,79,2024-01-14,2025-10-05
1747,2024-01-14,2025-06-07,Y,0,2024-01-14,2025-06-07
1748,2024-01-03,02/26/2025,Y,149,2024-01-03,2025-02-26
1749,2024-01-03,2025-05-27,Y,99,2024-01-03,2025-05-27
1750,2024-01-08,2024-10-04,Y,49,2024-01-08,2024-10-04
1751,,2025-01-25,N,49,,2025-01-25
1752,2024-01-27,,N,0,2024-01-27,
1753,2024-01-27,01/16/2026,Y,0,2024-01-27,2026-01-16
1754,2024-01-03,,N,49,2024-01-03,
1755,2024-01-13,,Y,39,2024-01-13,
1756,2024-01-06,2025-04-30,Y,0,2024-01-06,2025-04-30
1757,2024-01-10,,Y,0,2024-01-10,
1758,2024-01-12,08/09/2024,Y,99,2024-01-12,2024-08-09
1759,2024-01-06,2024-12-01,N,29,2024-01-06,2024-12-01
1760,2024-01-21,2025-04-15,N,79,2024-01-21,2025-04-15
1761,2024-01-25,2026-01-14,N,149,2024-01-25,2026-01-14
1762,2024-01-27,03/22/2025,N,99,2024-01-27,2025-03-22
1763,2024-01-04,2025-04-28,N,0,2024-01-04,2025-04-28
1764,2024-01-17,2025-12-07,Y,79,2024-01-17,2025-12-07
1765,2024-01-13,,N,0,2024-01-13,
1766,2024-01-27,2024-05-26,Y,29,2024-01-27,2024-05-26
1767,2024-01-15,,Y,99,2024-01-15,
1768,2024-01-07,,N,59,2024-01-07,
1769,2024-01-07,2025-05-01,N,59,2024-01-07,2025-05-01
1770,2024-01-13,,Y,149,2024-01-13,
1771,,,N,49,,
1772,2024-01-19,03/14/2025,N,29,2024-01-19,2025-03-14
1773,2024-01-22,06/20/2024,N,0,2024-01-22,2024-06-20
1774,2024-01-22,2025-07-15,Y,39,2024-01-22,2025-07-15
1775,2024-01-16,05/10/2025,Y,0,2024-01-16,2025-05-10
1776,2024-01-04,2025-10-25,N,99,2024-01-04,2025-10-25
1777,2024-01-10,,Y,99,2024-01-10,
1778,2024-01-19,,N,0,2024-01-19,
1779,2024-01-12,2025-07-05,N,49,2024-01-12,2025-07-05
1780,2024-01-16,,N,0,2024-01-16,
1781,2024-01-23,,N,39,2024-01-23,
1782,2024-01-25,,Y,0,2024-01-25,
1783,2024-01-27,,Y,149,2024-01-27,
1784,2024-01-19,,Y,0,2024-01-19,
1785,2024-01-15,2025-12-05,N,0,2024-01-15,2025-12-05
1786,2024-01-03,2024-09-29,Y,99,2024-01-03,2024-09-29
1787,2024-01-22,11/12/2025,N,0,2024-01-22,2025-11-12
1788,2024-01-18,07/11/2025,N,0,2024-01-18,2025-07-11
1789,2024-01-10,,N,0,2024-01-10,
1790,2024-01-17,07/10/2025,Y,0,2024-01-17,2025-07-10
1791,2024-01-13,06/06/2025,N,0,2024-01-13,2025-06-06
1792,2024-01-03,2025-03-28,Y,149,2024-01-03,2025-03-28
1793,2024-01-25,,Y,99,2024-01-25,
1794,2024-01-17,,Y,0,2024-01-17,
1795,2024-01-01,2025-08-23,N,79,2024-01-01,2025-08-23
1796,2024-01-02,,N,59,2024-01-02,
1797,2024-01-20,2025-07-13,N,49,2024-01-20,2025-07-13
1798,2024-01-28,,N,99,2024-01-28,
1799,2024-01-22,12/17/2024,N,49,2024-01-22,2024-12-17
1800,2024-01-10,2024-09-06,N,59,2024-01-10,2024-09-06
1801,2024-01-28,,N,39,2024-01-28,
1802,2024-01-31,2025-04-25,Y,49,2024-01-31,2025-04-25
1803,2024-01-24,,N,0,2024-01-24,
1804,2024-01-21,,Y,0,2024-01-21,
1805,2024-01-06,,Y,0,2024-01-06,
1806,,04/30/2024,Y,0,,2024-04-30
1807,2024-01-19,,Y,39,2024-01-19,
1808,2024-01-02,,N,79,2024-01-02,
1809,2024-01-11,,Y,0,2024-01-11,
1810,2024-01-25,,Y,39,2024-01-25,
1811,2024-01-21,04/15/2025,N,59,2024-01-21,2025-04-15
1812,2024-01-24,,N,0,2024-01-24,
1813,2024-01-14,,N,149,2024-01-14,
1814,2024-01-28,,N,79,2024-01-28,
1815,2024-01-12,,Y,39,2024-01-12,
1816,2024-01-03,,Y,0,2024-01-03,
1817,2024-01-23,,N,79,2024-01-23,
1818,2024-01-26,,N,0,2024-01-26,
1819,2024-01-15,2025-12-05,Y,0,2024-01-15,2025-12-05
1820,2024-01-01,,Y,99,2024-01-01,
1821,2024-01-18,,Y,49,2024-01-18,
1822,2024-01-05,,N,0,2024-01-05,
1823,2024-01-31,,N,149,2024-01-31,
1824,2024-01-09,,N,0,2024-01-09,
1825,2024-01-21,,N,49,2024-01-21,
1826,2024-01-10,2024-08-07,Y,0,2024-01-10,2024-08-07
1827,2024-01-25,2025-10-16,Y,49,2024-01-25,2025-10-16
1828,2024-01-11,,Y,0,2024-01-11,
1829,2024-01-30,,N,0,2024-01-30,
1830,2024-01-30,01/24/2025,N,0,2024-01-30,2025-01-24
1831,2024-01-06,04/05/2024,Y,149,2024-01-06,2024-04-05
1832,2024-01-04,05/28/2025,Y,149,2024-01-04,2025-05-28
1833,2024-01-04,,Y,99,2024-01-04,
1834,2024-01-14,05/08/2025,N,0,2024-01-14,2025-05-08
1835,2024-01-09,01/03/2025,Y,0,2024-01-09,2025-01-03
1836,2024-01-08,06/01/2025,Y,0,2024-01-08,2025-06-01
1837,2024-01-07,,Y,0,2024-01-07,
1838,2024-01-26,2025-12-16,Y,49,2024-01-26,2025-12-16
1839,2024-01-17,,Y,99,2024-01-17,
1840,2024-01-02,04/26/2025,N,59,2024-01-02,2025-04-26
1841,2024-01-13,,N,149,2024-01-13,
1842,2024-01-03,,Y,0,2024-01-03,
1843,2024-01-25,,N,59,2024-01-25,
1844,2024-01-14,2024-10-10,Y,0,2024-01-14,2024-10-10
1845,2024-01-18,08/15/2024,N,0,2024-01-18,2024-08-15
1846,2024-01-06,2025-07-29,N,29,2024-01-06,2025-07-29
1847,2024-01-22,,Y,0,2024-01-22,
1848,2024-01-24,2024-07-22,Y,99,2024-01-24,2024-07-22
1849,2024-01-22,,Y,49,2024-01-22,
1850,2024-01-19,,N,79,2024-01-19,
1851,2024-01-25,2026-01-14,N,99,2024-01-25,2026-01-14
1852,2024-01-16,01/10/2025,Y,49,2024-01-16,2025-01-10
1853,,2025-08-23,N,0,,2025-08-23
1854,2024-01-06,2025-12-26,Y,0,2024-01-06,2025-12-26
1855,2024-01-09,2025-11-29,Y,49,2024-01-09,2025-11-29
1856,2024-01-20,,N,0,2024-01-20,
1857,2024-01-20,,Y,39,2024-01-20,
1858,2024-01-21,,Y,0,2024-01-21,
1859,2024-01-18,11/13/2024,N,59,2024-01-18,2024-11-13
1860,2024-01-14,2025-01-08,N,79,2024-01-14,2025-01-08
1861,2024-01-01,2024-04-30,N,0,2024-01-01,2024-04-30
1862,2024-01-24,09/20/2024,N,0,2024-01-24,2024-09-20
1863,,,N,0,,
1864,2024-01-14,2025-08-06,N,49,2024-01-14,2025-08-06
1865,2024-01-27,2026-01-16,Y,79,2024-01-27,2026-01-16
1866,2024-01-28,04/22/2025,Y,0,2024-01-28,2025-04-22
1867,2024-01-10,2024-09-06,Y,59,2024-01-10,2024-09-06
1868,2024-01-06,06/29/2025,N,0,2024-01-06,2025-06-29
1869,2024-01-10,2025-08-02,Y,149,2024-01-10,2025-08-02
1870,2024-01-06,,Y,149,2024-01-06,
1871,2024-01-19,,N,29,2024-01-19,
1872,2024-01-04,2024-05-03,Y,59,2024-01-04,2024-05-03
1873,2024-01-09,2024-12-04,Y,59,2024-01-09,2024-12-04
1874,2024-01-11,,Y,79,2024-01-11,
1875,,,N,99,,
1876,,2025-06-24,Y,0,,2025-06-24
1877,2024-01-30,,N,0,2024-01-30,
1878,2024-01-14,,N,0,2024-01-14,
1879,2024-01-14,,Y,0,2024-01-14,
1880,2024-01-31,2024-11-26,Y,0,2024-01-31,2024-11-26
1881,2024-01-17,,N,99,2024-01-17,
1882,2024-01-29,,N,0,2024-01-29,
1883,2024-01-25,,N,0,2024-01-25,
1884,2024-01-30,2024-04-29,Y,0,2024-01-30,2024-04-29
1885,2024-01-12,2024-11-07,N,149,2024-01-12,2024-11-07
1886,2024-01-16,,N,29,2024-01-16,
1887,2024-01-16,11/06/2025,Y,0,2024-01-16,2025-11-06
1888,2024-01-15,01/09/2025,N,79,2024-01-15,2025-01-09
1889,2024-01-23,,N,29,2024-01-23,
1890,2024-01-03,,N,49,2024-01-03,
1891,2024-01-28,,N,0,2024-01-28,
1892,2024-01-20,11/10/2025,N,0,2024-01-20,2025-11-10
1893,2024-01-01,,N,0,2024-01-01,
1894,2024-01-10,10/01/2025,Y,59,2024-01-10,2025-10-01
1895,2024-01-25,2025-04-19,Y,79,2024-01-25,2025-04-19
1896,2024-01-30,04/29/2024,N,39,2024-01-30,2024-04-29
1897,2024-01-02,,Y,0,2024-01-02,
1898,2024-01-31,,N,99,2024-01-31,
1899,2024-01-20,2024-05-19,N,149,2024-01-20,2024-05-19
1900,2024-01-14,,Y,0,2024-01-14,
1901,2024-01-31,,Y,0,2024-01-31,
1902,2024-01-13,,N,0,2024-01-13,
1903,2024-01-20,08/17/2024,Y,0,2024-01-20,2024-08-17
1904,2024-01-30,07/23/2025,Y,0,2024-01-30,2025-07-23
1905,2024-01-30,2025-04-24,Y,0,2024-01-30,2025-04-24
1906,2024-01-09,,N,0,2024-01-09,
1907,2024-01-14,12/04/2025,N,0,2024-01-14,2025-12-04
1908,2024-01-27,06/20/2025,Y,0,2024-01-27,2025-06-20
1909,,2025-06-24,Y,0,,2025-06-24
1910,2024-01-15,07/08/2025,Y,0,2024-01-15,2025-07-08
1911,2024-01-05,,N,149,2024-01-05,
1912,2024-01-28,2024-04-27,N,39,2024-01-28,2024-04-27
1913,,05/30/2024,Y,39,,2024-05-30
1914,2024-01-10,08/02/2025,N,79,2024-01-10,2025-08-02
1915,2024-01-29,11/24/2024,Y,29,2024-01-29,2024-11-24
1916,2024-01-04,,Y,0,2024-01-04,
1917,2024-01-28,01/17/2026,N,0,2024-01-28,2026-01-17
1918,2024-01-08,,N,0,2024-01-08,
1919,2024-01-20,2025-10-11,Y,0,2024-01-20,2025-10-11
1920,2024-01-07,,Y,0,2024-01-07,
1921,2024-01-16,03/11/2025,Y,49,2024-01-16,2025-03-11
1922,2024-01-31,,Y,149,2024-01-31,
1923,2024-01-17,07/10/2025,N,39,2024-01-17,2025-07-10
1924,2024-01-24,2024-06-22,N,0,2024-01-24,2024-06-22
1925,2024-01-23,2025-07-16,N,0,2024-01-23,2025-07-16
1926,2024-01-03,2024-12-28,N,0,2024-01-03,2024-12-28
1927,2024-01-31,01/20/2026,Y,0,2024-01-31,2026-01-20
1928,2024-01-13,11/03/2025,N,0,2024-01-13,2025-11-03
1929,2024-01-21,,N,59,2024-01-21,
1930,2024-01-12,,Y,99,2024-01-12,
1931,2024-01-07,,Y,0,2024-01-07,
1932,2024-01-25,02/18/2025,Y,39,2024-01-25,2025-02-18
1933,2024-01-24,2025-11-14,N,39,2024-01-24,2025-11-14
1934,2024-01-06,2025-03-31,Y,0,2024-01-06,2025-03-31
1935,2024-01-23,07/21/2024,Y,0,2024-01-23,2024-07-21
1936,2024-01-16,2025-04-10,N,29,2024-01-16,2025-04-10
1937,2024-01-28,2024-09-24,Y,59,2024-01-28,2024-09-24
1938,2024-01-11,12/31/2025,N,39,2024-01-11,2025-12-31
1939,2024-01-13,08/10/2024,N,0,2024-01-13,2024-08-10
1940,2024-01-18,02/11/2025,Y,59,2024-01-18,2025-02-11
1941,,,Y,39,,
1942,2024-01-31,,N,29,2024-01-31,
1943,2024-01-04,2025-02-27,Y,29,2024-01-04,2025-02-27
1944,2024-01-26,,Y,0,2024-01-26,
1945,2024-01-16,2025-10-07,N,0,2024-01-16,2025-10-07
1946,2024-01-27,,N,49,2024-01-27,
1947,2024-01-01,11/21/2025,N,0,2024-01-01,2025-11-21
1948,2024-01-24,,N,99,2024-01-24,
1949,2024-01-05,,N,99,2024-01-05,
1950,2024-01-12,,Y,0,2024-01-12,
1951,2024-01-15,2024-04-14,N,149,2024-01-15,2024-04-14
1952,2024-01-12,,N,59,2024-01-12,
1953,,05/25/2025,Y,0,,2025-05-25
1954,2024-01-29,,N,59,2024-01-29,
1955,2024-01-06,09/27/2025,Y,29,2024-01-06,2025-09-27
1956,2024-01-10,12/05/2024,N,59,2024-01-10,2024-12-05
1957,2024-01-11,,Y,99,2024-01-11,
1958,2024-01-17,08/09/2025,N,49,2024-01-17,2025-08-09
1959,2024-01-25,,Y,99,2024-01-25,
1960,,,N,149,,
1961,2024-01-07,,Y,99,2024-01-07,
1962,2024-01-27,,Y,59,2024-01-27,
1963,2024-01-20,01/14/2025,Y,0,2024-01-20,2025-01-14
1964,2024-01-24,03/19/2025,Y,0,2024-01-24,2025-03-19
1965,2024-01-24,2025-06-17,N,79,2024-01-24,2025-06-17
1966,2024-01-29,2024-08-26,N,149,2024-01-29,2024-08-26
1967,2024-01-24,,Y,0,2024-01-24,
1968,2024-01-24,,Y,0,2024-01-24,
1969,2024-01-09,,N,0,2024-01-09,
1970,2024-01-21,,Y,0,2024-01-21,
1971,2024-01-27,08/24/2024,Y,59,2024-01-27,2024-08-24
1972,2024-01-18,,N,59,2024-01-18,
1973,2024-01-28,,Y,39,2024-01-28,
1974,2024-01-02,2024-04-01,N,0,2024-01-02,2024-04-01
1975,2024-01-17,2025-09-08,N,149,2024-01-17,2025-09-08
1976,2024-01-18,2025-05-12,N,0,2024-01-18,2025-05-12
1977,2024-01-16,,Y,149,2024-01-16,
1978,2024-01-09,2025-08-01,N,49,2024-01-09,2025-08-01
1979,2024-01-03,06/26/2025,Y,0,2024-01-03,2025-06-26
1980,2024-01-24,08/16/2025,Y,79,2024-01-24,2025-08-16
1981,2024-01-08,2025-03-03,Y,0,2024-01-08,2025-03-03
1982,2024-01-01,,N,79,2024-01-01,
1983,2024-01-15,2025-03-10,N,0,2024-01-15,2025-03-10
1984,2024-01-29,2024-12-24,N,29,2024-01-29,2024-12-24
1985,2024-01-08,2024-10-04,Y,0,2024-01-08,2024-10-04
1986,2024-01-02,,Y,99,2024-01-02,
1987,2024-01-14,2026-01-03,N,29,2024-01-14,2026-01-03
1988,2024-01-08,,Y,0,2024-01-08,
1989,2024-01-03,2024-10-29,Y,0,2024-01-03,2024-10-29
1990,2024-01-30,,Y,0,2024-01-30,
1991,2024-01-23,05/17/2025,N,99,2024-01-23,2025-05-17
1992,2024-01-18,04/12/2025,Y,0,2024-01-18,2025-04-12
1993,2024-01-04,,Y,99,2024-01-04,
1994,2024-01-11,2025-04-05,Y,39,2024-01-11,2025-04-05
1995,2024-01-01,2024-04-30,N,59,2024-01-01,2024-04-30
1996,2024-01-29,,N,59,2024-01-29,
1997,2024-01-30,2024-12-25,Y,0,2024-01-30,2024-12-25
1998,2024-01-02,2025-07-25,Y,0,2024-01-02,2025-07-25
1999,2024-01-15,01/09/2025,N,149,2024-01-15,2025-01-09
2000,,02/24/2025,N,0,,2025-02-24
2001,2024-01-26,,Y,0,2024-01-26,
2002,,12/21/2025,Y,0,,2025-12-21
2003,2024-01-22,11/17/2024,N,59,2024-01-22,2024-11-17
2004,2024-01-21,10/12/2025,N,29,2024-01-21,2025-10-12
2005,2024-01-05,,N,149,2024-01-05,
2006,2024-01-04,,Y,0,2024-01-04,
2007,2024-01-11,12/01/2025,Y,0,2024-01-11,2025-12-01
2008,2024-01-27,,N,0,2024-01-27,
2009,2024-01-18,2025-06-11,N,0,2024-01-18,2025-06-11
2010,2024-01-11,,Y,59,2024-01-11,
2011,2024-01-11,2024-12-06,N,29,2024-01-11,2024-12-06
2012,2024-01-20,2025-02-13,Y,0,2024-01-20,2025-02-13
2013,2024-01-13,,N,149,2024-01-13,
2014,,,N,59,,
2015,2024-01-06,,Y,0,2024-01-06,
2016,2024-01-28,07/26/2024,N,0,2024-01-28,2024-07-26
2017,2024-01-24,2025-11-14,N,0,2024-01-24,2025-11-14
2018,2024-01-14,,Y,0,2024-01-14,
2019,2024-01-21,,Y,59,2024-01-21,
2020,2024-01-03,,Y,0,2024-01-03,
2021,2024-01-15,09/06/2025,N,59,2024-01-15,2025-09-06
2022,2024-01-05,,Y,49,2024-01-05,
2023,2024-01-28,,N,0,2024-01-28,
2024,2024-01-12,08/04/2025,N,39,2024-01-12,2025-08-04
2025,2024-01-25,07/18/2025,N,0,2024-01-25,2025-07-18
2026,2024-01-18,,N,0,2024-01-18,
2027,2024-01-18,,Y,0,2024-01-18,
2028,2024-01-08,07/06/2024,N,59,2024-01-08,2024-07-06
2029,2024-01-27,,Y,0,2024-01-27,
2030,,,N,39,,
2031,2024-01-29,2024-12-24,Y,0,2024-01-29,2024-12-24
2032,2024-01-19,10/15/2024,N,49,2024-01-19,2024-10-15
2033,2024-01-26,11/16/2025,N,0,2024-01-26,2025-11-16
2034,2024-01-04,,Y,0,2024-01-04,
2035,2024-01-09,,Y,149,2024-01-09,
2036,2024-01-08,2025-05-02,Y,49,2024-01-08,2025-05-02
2037,2024-01-07,12/02/2024,N,0,2024-01-07,2024-12-02
2038,2024-01-10,2025-10-01,Y,0,2024-01-10,2025-10-01
2039,2024-01-15,2025-08-07,N,0,2024-01-15,2025-08-07
2040,2024-01-02,,N,99,2024-01-02,
2041,2024-01-07,08/29/2025,Y,59,2024-01-07,2025-08-29
2042,2024-01-01,2024-10-27,N,99,2024-01-01,2024-10-27
2043,2024-01-16,06/14/2024,Y,149,2024-01-16,2024-06-14
2044,2024-01-18,2025-03-13,Y,39,2024-01-18,2025-03-13
2045,2024-01-24,2025-01-18,Y,0,2024-01-24,2025-01-18
2046,2024-01-24,08/21/2024,Y,0,2024-01-24,2024-08-21
2047,2024-01-12,09/08/2024,Y,0,2024-01-12,2024-09-08
2048,2024-01-16,,N,0,2024-01-16,
2049,2024-01-06,,N,0,2024-01-06,
2050,2024-01-16,07/14/2024,N,79,2024-01-16,2024-07-14
